년도,시도,위도,경도,장소설명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수
2018,경기도 군포시2,37.3707246,126.9339793,경기도 군포시 산본동 능안공원사거리 ,3 ,3 ,1 ,2 ,0 ,0 
2018,경기도 군포시3,37.3608289,126.9436385,경기도 군포시 금정동 제일마트 ,3 ,3 ,0 ,1 ,1 ,1 
2018,경기도 의왕시1,37.3885009,126.9728639,경기도 의왕시 내손동 민백사거리 ,3 ,3 ,0 ,3 ,0 ,0 
2018,경기도 하남시1,37.538813,127.203998,경기도 하남시 덕풍동 현카페 ,5 ,5 ,1 ,1 ,3 ,0 
2018,경기도 하남시2,37.5410143,127.2068368,경기도 하남시 신장동 명지캐럿아파트 ,4 ,4 ,0 ,2 ,2 ,0 
2018,경기도 하남시3,37.5461477,127.2023877,경기도 하남시 덕풍동 하남더샵센트럴뷰아파트101동 ,3 ,3 ,1 ,1 ,1 ,0 
2018,경기도 하남시4,37.5361816,127.2087534,경기도 하남시 신장동 덕보교오거리 ,3 ,3 ,0 ,1 ,2 ,0 
2018,경기도 용인시 처인구1,37.235496,127.2087342,경기도 용인시 처인구 김량장동 용인사거리 ,3 ,3 ,2 ,0 ,0 ,1 
2018,경기도 용인시 처인구2,37.2401895,127.1763574,경기도 용인시 처인구 삼가동 용인시청소년수련관주차장입구 ,3 ,3 ,0 ,3 ,0 ,0 
2018,경기도 용인시 기흥구1,37.2960702,127.1097143,경기도 용인시 기흥구 마북동 마북삼거리 ,3 ,4 ,0 ,4 ,0 ,0 
2018,경기도 용인시 수지구1,37.3246498,127.097548,경기도 용인시 수지구 풍덕천동 현대그린프라자 ,4 ,4 ,0 ,3 ,1 ,0 
2018,경기도 용인시 수지구2,37.3308996,127.127906,경기도 용인시 수지구 죽전동 내대지마을입구사거리 ,3 ,3 ,0 ,2 ,0 ,1 
2018,경기도 파주시1,37.7580017,126.774838,경기도 파주시 금촌동 메디인병원 ,8 ,10 ,1 ,4 ,5 ,0 
2018,경기도 파주시2,37.7637015,126.774956,경기도 파주시 금촌동 금촌사거리 ,4 ,4 ,0 ,3 ,1 ,0 
2018,경기도 파주시3,37.8493316,126.8729996,경기도 파주시 법원읍 법원사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2018,경기도 안성시1,37.0061413,127.2676194,경기도 안성시 인지동 안성시장약국 ,4 ,4 ,0 ,3 ,1 ,0 
2018,경기도 안성시2,37.0752694,127.4244122,경기도 안성시 죽산면 명성한의원 ,3 ,3 ,0 ,2 ,1 ,0 
2018,경기도 김포시1,37.691735,126.5985865,경기도 김포시 통진읍 마송사거리 ,5 ,5 ,0 ,2 ,2 ,1 
2018,경기도 김포시2,37.599443,126.722077,경기도 김포시 풍무동 당곡입구삼거리 ,4 ,5 ,1 ,3 ,1 ,0 
2018,경기도 김포시3,37.628578,126.7114383,경기도 김포시 북변동 북변공영주차장 ,4 ,4 ,0 ,3 ,1 ,0 
2018,경기도 김포시4,37.6287077,126.7062657,경기도 김포시 북변동 샵실용음악학원 ,2 ,2 ,1 ,0 ,0 ,1 
2018,경기도 화성시1,37.2078852,127.0351407,경기도 화성시 병점동 병점사거리 ,5 ,5 ,0 ,4 ,1 ,0 
2018,경기도 광주시1,37.416391,127.250697,경기도 광주시 탄벌동 광주시보건소 ,4 ,4 ,1 ,1 ,2 ,0 
2018,경기도 양주시1,37.8261975,126.9838505,경기도 양주시 광적면 하나로마트 광적농협 본점 ,4 ,4 ,0 ,2 ,2 ,0 
2018,경기도 양주시2,37.8376421,127.0680086,경기도 양주시 덕정동 화천지구대 ,4 ,4 ,0 ,0 ,4 ,0 
2018,경기도 포천시1,37.8273948,127.1464179,경기도 포천시 소흘읍 이가팔리입구사거리 ,4 ,4 ,0 ,3 ,1 ,0 
2018,경기도 연천군1,38.0253135,127.0677254,경기도 연천군 전곡읍 롯데리아 전곡점 ,3 ,3 ,0 ,1 ,2 ,0 
2018,경기도 가평군1,37.7382231,127.4204344,경기도 가평군 청평면 청평터미널 ,4 ,4 ,0 ,2 ,2 ,0 
2018,강원도 춘천시1,37.8700986,127.7264746,강원도 춘천시 효자동 현대자동차춘천대리점 ,5 ,8 ,0 ,2 ,5 ,1 
2018,강원도 춘천시2,37.8780381,127.7256376,강원도 춘천시 죽림동 제일중앙전통시장입구 ,3 ,3 ,0 ,2 ,1 ,0 
2018,강원도 원주시1,37.3561098,127.9352221,강원도 원주시 단계동 단계사거리 ,5 ,5 ,1 ,3 ,1 ,0 
2018,강원도 원주시2,37.3477632,127.9506585,강원도 원주시 일산동 원주강원감영 ,5 ,5 ,0 ,4 ,1 ,0 
2018,강원도 원주시3,37.350801,127.950687,강원도 원주시 평원동 원주중앙동우체국 ,5 ,5 ,0 ,2 ,2 ,1 
2018,강원도 강릉시1,37.7552977,128.8976109,강원도 강릉시 성남동 KEB하나은행강릉중앙지점 ,7 ,7 ,0 ,6 ,1 ,0 
2018,강원도 강릉시2,37.7545069,128.8986942,강원도 강릉시 임당동 신약국 ,3 ,3 ,0 ,1 ,2 ,0 
2018,강원도 동해시1,37.4801167,129.1286844,강원도 동해시 구미동 미니스톱 북평공단점 ,3 ,3 ,0 ,1 ,2 ,0 
2018,강원도 태백시1,37.1670654,128.9921754,강원도 태백시 황지동 황지지구대 ,4 ,4 ,0 ,4 ,0 ,0 
2018,강원도 속초시1,38.1987442,128.5801129,강원도 속초시 교동 동신빌딩 ,5 ,5 ,0 ,4 ,1 ,0 
2018,강원도 속초시2,38.2069308,128.5767136,강원도 속초시 교동 속초농협 북부지점 ,3 ,3 ,0 ,1 ,2 ,0 
2018,강원도 삼척시1,37.4421293,129.1674894,강원도 삼척시 남양동 하얀강아지 ,4 ,4 ,0 ,1 ,3 ,0 
2018,강원도 홍천군1,37.6892586,127.8837389,강원도 홍천군 홍천읍 춘천지방법원홍천군법원입구 ,3 ,3 ,0 ,1 ,2 ,0 
2018,강원도 횡성군1,37.4840357,127.9815507,강원도 횡성군 횡성읍 횡성농협하나로마트본점 ,5 ,5 ,0 ,4 ,1 ,0 
2018,강원도 평창군1,37.3675296,128.3936435,강원도 평창군 평창읍 평창농협 ,3 ,3 ,0 ,3 ,0 ,0 
2018,충청북도 청주시 상당구1,36.6283803,127.4913627,충청북도 청주시 상당구 석교동 석교육거리 ,9 ,9 ,0 ,6 ,3 ,0 
2018,충청북도 청주시 서원구1,36.6186868,127.4787531,충청북도 청주시 서원구 수곡동 수곡1동우체국,5 ,5 ,1 ,2 ,2 ,0 
2018,충청북도 청주시 서원구2,36.618381,127.471059,충청북도 청주시 서원구 수곡동 수곡초교 ,4 ,4 ,0 ,2 ,2 ,0 
2018,충청북도 청주시 서원구3,36.6336291,127.4592266,충청북도 청주시 서원구 사창동 사창사거리 ,2 ,2 ,1 ,0 ,1 ,0 
2018,충청북도 청주시 청원구1,36.6671884,127.4778827,충청북도 청주시 청원구 율량동 율량농협사거리 ,3 ,4 ,0 ,2 ,2 ,0 
2018,충청북도 청주시 청원구2,36.6561822,127.4807785,충청북도 청주시 청원구 내덕동 루체피에스타 ,3 ,3 ,0 ,2 ,1 ,0 
2018,충청북도 충주시1,36.9730688,127.9301132,충청북도 충주시 충의동 LG유플러스 충의직영점 ,6 ,6 ,0 ,5 ,1 ,0 
2018,충청북도 충주시2,36.9773404,127.9316264,충청북도 충주시 교현동 아현사거리 ,3 ,3 ,0 ,3 ,0 ,0 
2018,충청북도 충주시3,36.9685625,127.9220469,충청북도 충주시 문화동 엔키즈하우스어린이집 ,3 ,3 ,0 ,2 ,1 ,0 
2018,충청북도 충주시4,36.9788428,127.9127319,충청북도 충주시 봉방동 봉계교 ,3 ,3 ,0 ,1 ,2 ,0 
2018,충청북도 제천시1,37.1383503,128.214027,충청북도 제천시 중앙로1가 남천약국앞교차로 ,7 ,7 ,0 ,3 ,4 ,0 
2018,충청북도 제천시2,37.1267063,128.2152547,충청북도 제천시 화산동 첨단윤활유상사 ,5 ,6 ,0 ,4 ,1 ,1 
2018,충청북도 제천시3,37.149993,128.215028,충청북도 제천시 청전동 IBK기업은행 제천지점 ,4 ,4 ,0 ,2 ,2 ,0 
2018,충청북도 보은군1,36.4830686,127.7171784,충청북도 보은군 보은읍 하나로약국 ,4 ,5 ,0 ,5 ,0 ,0 
2018,충청북도 영동군1,36.1748398,127.7755616,충청북도 영동군 영동읍 영동농협 중앙지점 ,4 ,4 ,0 ,3 ,1 ,0 
2018,충청북도 영동군2,36.1778285,127.773237,충청북도 영동군 영동읍 매천교 ,3 ,3 ,0 ,3 ,0 ,0 
2018,충청북도 진천군1,36.8561852,127.4465551,충청북도 진천군 진천읍 진천농협하나로마트 ,4 ,4 ,0 ,2 ,2 ,0 
2018,충청북도 괴산군1,36.8095777,127.7963937,충청북도 괴산군 괴산읍 주성종합약국 ,5 ,5 ,0 ,5 ,0 ,0 
2018,충청북도 단양군1,36.983343,128.3689837,충청북도 단양군 단양읍 하나로쇼핑타운 ,4 ,4 ,1 ,3 ,0 ,0 
2018,충청북도 단양군2,36.9826418,128.3711949,충청북도 단양군 단양읍 단양시외버스터미널 ,3 ,5 ,1 ,3 ,1 ,0 
2018,충청남도 천안시 동남구1,36.8035472,127.1385863,충청남도 천안시 동남구 다가동 한양프라자1동 ,5 ,5 ,0 ,3 ,2 ,0 
2018,충청남도 천안시 동남구2,36.8109632,127.1483907,충청남도 천안시 동남구 성황동 서울꽃화원 ,4 ,4 ,0 ,1 ,3 ,0 
2018,충청남도 천안시 동남구3,36.8089079,127.1477519,충청남도 천안시 동남구 대흥동 학하호도과자 ,3 ,3 ,1 ,1 ,1 ,0 
2018,충청남도 천안시 서북구1,36.8261344,127.1413259,충청남도 천안시 서북구 성정동 봉정네거리 ,3 ,3 ,0 ,2 ,0 ,1 
2018,충청남도 천안시 서북구2,36.8501653,127.1791307,충청남도 천안시 서북구 성거읍 요방리삼거리 ,2 ,2 ,2 ,0 ,0 ,0 
2018,충청남도 공주시1,36.4518729,127.1248194,충청남도 공주시 중동 중동사거리 ,5 ,6 ,0 ,3 ,3 ,0 
2018,충청남도 보령시1,36.8031362,127.138873,충청남도 보령시 대천동 총각네텔레콤 봉명점 ,5 ,5 ,0 ,5 ,0 ,0 
2018,충청남도 보령시2,36.35040253,126.5968129,충청남도 보령시 대천동 명문당사거리 ,4 ,5 ,0 ,3 ,2 ,0 
2018,충청남도 아산시1,36.783325,126.99952,충청남도 아산시 온천동 관광호텔사거리 ,8 ,8 ,0 ,7 ,0 ,1 
2018,충청남도 아산시2,36.7795756,127.0067386,충청남도 아산시 온천동 온양역공인중개사사무소 ,5 ,5 ,1 ,1 ,2 ,1 
2018,충청남도 서산시1,36.7833812,126.4568802,충청남도 서산시 동문동 서산수협 서산지점 ,5 ,5 ,0 ,3 ,2 ,0 
2018,충청남도 서산시2,36.7805757,126.4499205,충청남도 서산시 읍내동 서산농협서부지소 ,4 ,4 ,0 ,4 ,0 ,0 
2018,충청남도 서산시3,36.7817047,126.4595137,충청남도 서산시 동문동 도미당약국 ,3 ,3 ,0 ,3 ,0 ,0 
2018,충청남도 논산시1,36.133988,127.099581,충청남도 논산시 연무읍 연무대사거리 ,3 ,3 ,0 ,3 ,0 ,0 
2018,충청남도 논산시2,36.1284059,127.1034134,충청남도 논산시 연무읍 마산사거리 ,2 ,2 ,1 ,1 ,0 ,0 
2018,충청남도 계룡시1,36.2883614,127.24509,충청남도 계룡시 엄사면 엄사사거리 ,4 ,4 ,0 ,1 ,3 ,0 
2018,충청남도 당진시1,36.8900556,126.6306053,충청남도 당진시 읍내리 당진시장오거리 인근,9 ,9 ,0 ,8 ,1 ,0 
2018,충청남도 당진시2,36.8077347,126.7694274,충청남도 당진시 합덕읍 합덕읍보건지소 ,3 ,3 ,0 ,3 ,0 ,0 
2018,충청남도 당진시3,36.8082069,126.7742603,충청남도 당진시 합덕읍 유명치과의원 ,2 ,2 ,1 ,1 ,0 ,0 
2018,충청남도 금산군1,36.1034713,127.488294,충청남도 금산군 금산읍 금산우체국 ,3 ,3 ,1 ,0 ,2 ,0 
2018,충청남도 부여군1,36.2814119,126.9084281,충청남도 부여군 부여읍 고려약국 ,4 ,4 ,0 ,3 ,1 ,0 
2018,충청남도 서천군1,36.0750035,126.6870115,충청남도 서천군 서천읍 서천수산물특화시장입구 ,3 ,3 ,0 ,2 ,1 ,0 
2018,충청남도 태안군1,36.7541775,126.2948915,충청남도 태안군 태안읍 태안프라자 ,7 ,7 ,0 ,5 ,1 ,1 
2018,충청남도 태안군2,36.747949,126.30319,충청남도 태안군 태안읍 태안버스터미널 ,3 ,3 ,0 ,2 ,1 ,0 
2018,전라북도 전주시 완산구1,35.8045517,127.1494467,전라북도 전주시 완산구 서서학동 참좋은한의원 ,4 ,4 ,0 ,4 ,0 ,0 
2018,전라북도 전주시 완산구2,35.812028,127.1453899,전라북도 전주시 완산구 전동3가 매곡교 ,3 ,3 ,1 ,2 ,0 ,0 
2018,전라북도 전주시 완산구3,35.814774,127.142867,전라북도 전주시 완산구 다가동1가 전주시보건소 ,3 ,3 ,0 ,1 ,2 ,0 
2018,전라북도 전주시 덕진구1,35.8725471,127.0762178,전라북도 전주시 덕진구 동산동 동산동우체국 ,4 ,4 ,0 ,2 ,2 ,0 
2018,전라북도 전주시 덕진구2,35.8295259,127.1458894,전라북도 전주시 덕진구 진북동 반촌맨션 ,3 ,3 ,1 ,1 ,1 ,0 
2018,전라북도 군산시1,35.9778197,126.7151913,전라북도 군산시 미원동 흥남동주민센터 ,4 ,5 ,0 ,4 ,1 ,0 
2018,전라북도 군산시2,35.9692132,126.7053724,전라북도 군산시 나운동 시티빌딩 ,4 ,4 ,0 ,2 ,2 ,0 
2018,전라북도 군산시3,35.9747448,126.7303203,전라북도 군산시 조촌동 바른몸병원 ,4 ,4 ,0 ,2 ,2 ,0 
2018,전라북도 군산시4,35.9639744,126.7030394,전라북도 군산시 문화동 강천상가 ,3 ,3 ,0 ,3 ,0 ,0 
2018,전라북도 군산시5,35.9736123,126.715649,전라북도 군산시 서흥남동 흥남사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2018,전라북도 익산시1,35.9467029,126.9498495,전라북도 익산시 남중동 모현사거리 ,4 ,4 ,0 ,2 ,2 ,0 
2018,전라북도 익산시2,35.9516078,126.9579542,전라북도 익산시 남중동 북부시장 ,3 ,3 ,1 ,1 ,1 ,0 
2018,전라북도 익산시3,35.9395582,126.9479051,전라북도 익산시 중앙동3가 K2익산중앙점 ,3 ,3 ,0 ,1 ,2 ,0 
2018,전라북도 정읍시1,35.5619795,126.8665975,전라북도 정읍시 상동 하나마트 ,3 ,3 ,0 ,1 ,2 ,0 
2018,전라북도 남원시1,35.4066741,127.3771512,전라북도 남원시 왕정동 남원농협 용남지점 ,6 ,6 ,1 ,2 ,3 ,0 
2018,전라북도 남원시2,35.40914,127.3862508,전라북도 남원시 동충동 순금당 ,4 ,4 ,1 ,2 ,1 ,0 
2018,전라북도 김제시1,35.8011081,126.8847762,전라북도 김제시 요촌동 전통시장사거리 ,7 ,8 ,0 ,2 ,6 ,0 
2018,전라북도 부안군1,35.7263646,126.7372366,전라북도 부안군 부안읍 터미널사거리 ,4 ,4 ,0 ,2 ,2 ,0 
2018,전라남도 목포시1,34.812777,126.4178885,전라남도 목포시 상동 버스터미널교차로 ,5 ,5 ,1 ,3 ,1 ,0 
2018,전라남도 목포시2,34.8042518,126.3991984,전라남도 목포시 용당동 코리안바베큐주막집 ,3 ,4 ,1 ,2 ,1 ,0 
2018,전라남도 목포시3,34.8118291,126.3922087,전라남도 목포시 용당동 목포시청야외주차장입구 ,3 ,3 ,1 ,2 ,0 ,0 
2018,전라남도 목포시4,34.79113,126.386571,전라남도 목포시 용당동 백련로사거리 ,3 ,5 ,0 ,3 ,2 ,0 
2018,전라남도 목포시5,34.7864939,126.3862278,전라남도 목포시 보광동1가 목포광주약국 ,2 ,4 ,2 ,0 ,2 ,0 
2018,전라남도 목포시6,34.8122374,126.3991587,전라남도 목포시 용해동 종원빌딩 ,2 ,2 ,1 ,1 ,0 ,0 
2018,전라남도 여수시1,34.7401657,127.7300568,전라남도 여수시 교동 조은한의원 ,11 ,11 ,0 ,6 ,5 ,0 
2018,전라남도 여수시2,34.7634496,127.6655,전라남도 여수시 학동 쌍봉동주민센터 ,5 ,5 ,0 ,4 ,1 ,0 
2018,전라남도 여수시3,34.7419222,127.7366095,전라남도 여수시 중앙동 진남관매표소 ,5 ,5 ,0 ,3 ,2 ,0 
2018,전라남도 여수시4,34.7690776,127.6542576,전라남도 여수시 선원동 여천전남병원입구 ,4 ,6 ,1 ,1 ,4 ,0 
2018,전라남도 여수시5,34.744582,127.742,전라남도 여수시 관문동 치킨아이 ,3 ,3 ,0 ,1 ,2 ,0 
2018,전라남도 순천시1,34.9553027,127.4870741,전라남도 순천시 동외동 성동오거리 ,7 ,7 ,1 ,4 ,1 ,1 
2018,전라남도 순천시2,34.9650238,127.4892403,전라남도 순천시 조곡동 축복예시장 ,6 ,6 ,0 ,2 ,4 ,0 
2018,전라남도 순천시3,34.9479103,127.4733098,전라남도 순천시 저전동 순고오거리 ,4 ,5 ,0 ,4 ,1 ,0 
2018,전라남도 순천시4,34.946302,127.4983618,전라남도 순천시 풍덕동 바구니호스텔 ,3 ,3 ,1 ,2 ,0 ,0 
2018,전라남도 순천시5,34.9490535,127.4921571,전라남도 순천시 장천동 장천사거리 ,3 ,3 ,1 ,1 ,1 ,0 
2018,전라남도 순천시6,34.9492599,127.5139365,전라남도 순천시 조례동 예향빌딩 ,3 ,3 ,0 ,2 ,1 ,0 
2018,전라남도 나주시1,35.0342803,126.7219777,전라남도 나주시 중앙동 미니스톱 나주터미널점 ,3 ,3 ,1 ,1 ,1 ,0 
2018,전라남도 곡성군1,35.1316666,127.2537027,전라남도 곡성군 석곡면 광주약국 ,3 ,3 ,0 ,3 ,0 ,0 
2018,전라남도 보성군1,34.8425914,127.3449514,전라남도 보성군 벌교읍 역전삼거리 ,4 ,4 ,0 ,4 ,0 ,0 
2018,전라남도 보성군2,34.7677142,127.0817479,전라남도 보성군 보성읍 NH농협은행 보성군지부 ,3 ,3 ,1 ,1 ,0 ,1 
2018,전라남도 화순군1,35.0603482,126.9857208,전라남도 화순군 화순읍 화순애과수원 ,3 ,3 ,0 ,3 ,0 ,0 
2018,전라남도 장흥군1,34.6761284,126.9062071,전라남도 장흥군 장흥읍 대하정 ,3 ,3 ,1 ,1 ,1 ,0 
2018,전라남도 무안군1,34.848926,126.4924978,전라남도 무안군 일로읍 조은약국 ,3 ,3 ,0 ,2 ,1 ,0 
2018,전라남도 영광군1,35.2760534,126.5011315,전라남도 영광군 영광읍 터미널사거리 ,6 ,6 ,1 ,3 ,2 ,0 
2018,전라남도 진도군1,34.4822374,126.2576097,전라남도 진도군 진도읍 조금리회관 ,3 ,3 ,0 ,1 ,2 ,0 
2018,경상북도 포항시 북구1,36.0210939,129.356965,경상북도 포항시 북구 남빈동 데코라인가구 포항점 ,5 ,5 ,2 ,0 ,3 ,0 
2018,경상북도 포항시 북구2,36.031931,129.3577299,경상북도 포항시 북구 용흥동 동해약국 ,3 ,6 ,2 ,0 ,4 ,0 
2018,경상북도 포항시 북구3,36.0389873,129.3599918,경상북도 포항시 북구 대흥동 대우탕 ,3 ,3 ,1 ,2 ,0 ,0 
2018,경상북도 경주시1,35.8446726,129.207055,경상북도 경주시 성건동 중앙시장네거리 ,6 ,6 ,1 ,2 ,3 ,0 
2018,경상북도 경주시2,35.8444228,129.2173318,경상북도 경주시 성동동 역전삼거리 ,5 ,5 ,1 ,3 ,1 ,0 
2018,경상북도 경주시3,35.8503665,129.2146097,경상북도 경주시 성동동 노블리안 ,3 ,3 ,0 ,2 ,1 ,0 
2018,경상북도 김천시1,36.1200578,128.1213411,경상북도 김천시 남산동 제일낚시 ,7 ,8 ,0 ,6 ,2 ,0 
2018,경상북도 김천시2,36.123612,128.118192,경상북도 김천시 평화동 김천공용버스터미널 ,4 ,4 ,0 ,4 ,0 ,0 
2018,경상북도 김천시3,36.1210196,128.1272825,경상북도 김천시 용두동 김천요양병원 ,2 ,2 ,1 ,1 ,0 ,0 
2018,경상북도 안동시1,36.5630188,128.7232018,경상북도 안동시 옥야동 안동자반간고등어삼성수산 ,6 ,8 ,0 ,5 ,3 ,0 
2018,경상북도 안동시2,36.5641053,128.7297739,경상북도 안동시 남문동 대구한의원 ,4 ,4 ,0 ,2 ,2 ,0 
2018,경상북도 안동시3,36.5674973,128.7191054,경상북도 안동시 옥야동 서부초등학교사거리 ,2 ,2 ,1 ,1 ,0 ,0 
2018,경상북도 구미시1,36.1109066,128.4257047,경상북도 구미시 인의동 이마트24 구미황상점 ,3 ,3 ,0 ,3 ,0 ,0 
2018,경상북도 영주시1,36.8200837,128.6224198,경상북도 영주시 휴천동 대한노인회 영주시지회 ,7 ,7 ,0 ,7 ,0 ,0 
2018,경상북도 영주시2,36.8251828,128.6168048,경상북도 영주시 영주동 영일사거리 ,3 ,3 ,0 ,3 ,0 ,0 
2018,경상북도 영주시3,36.8265716,128.61986,경상북도 영주시 영주동 영주1동행정복지센터 ,3 ,3 ,0 ,2 ,1 ,0 
2018,경상북도 영천시1,35.9631534,128.9353272,경상북도 영천시 완산동 영창빌딩 ,7 ,7 ,0 ,3 ,4 ,0 
2018,경상북도 영천시2,35.9632922,128.9341329,경상북도 영천시 완산동 완산오거리 ,4 ,4 ,0 ,2 ,2 ,0 
2018,경상북도 영천시3,35.9781795,128.9441593,경상북도 영천시 야사동 영천시종합사회복지관 ,3 ,3 ,0 ,1 ,2 ,0 
2018,경상북도 상주시1,36.3632047,128.2978207,경상북도 상주시 낙동면 낙동우체국 ,3 ,3 ,1 ,2 ,0 ,0 
2018,경상북도 상주시2,36.4156681,128.1630265,경상북도 상주시 서성동 SC제일은행 상주지점 ,3 ,3 ,0 ,2 ,1 ,0 
2018,경상북도 문경시1,36.595175,128.1982126,경상북도 문경시 점촌동 강석우한의원 ,4 ,4 ,0 ,1 ,3 ,0 
2018,경상북도 경산시1,35.8222774,128.7339579,경상북도 경산시 중방동 경산오거리 ,4 ,4 ,0 ,2 ,2 ,0 
2018,경상북도 경산시2,35.804002,128.7389891,경상북도 경산시 백천동 GS25 경산백천점 ,3 ,3 ,1 ,2 ,0 ,0 
2018,경상북도 경산시3,35.9146848,128.8203117,경상북도 경산시 하양읍 CU 하양시장점 ,3 ,3 ,0 ,2 ,1 ,0 
2018,경상북도 경산시4,35.8229439,128.7217402,경상북도 경산시 옥산동 DGB대구은행 옥산동지점 ,3 ,3 ,0 ,2 ,1 ,0 
2018,경상북도 경산시5,35.9172949,128.8180844,경상북도 경산시 하양읍 한성천막공업사 ,2 ,3 ,1 ,2 ,0 ,0 
2018,경상북도 청송군1,36.5274855,129.0452678,경상북도 청송군 진보면 청송농협 진보지점 ,3 ,3 ,0 ,1 ,2 ,0 
2018,경상북도 칠곡군1,35.9963616,128.3992103,경상북도 칠곡군 왜관읍 하나약국 ,4 ,4 ,0 ,4 ,0 ,0 
2018,경상북도 칠곡군2,35.9873627,128.3992661,경상북도 칠곡군 왜관읍 로얄사거리 ,3 ,3 ,1 ,1 ,1 ,0 
2018,경상북도 예천군1,36.6566446,128.4553807,경상북도 예천군 예천읍 롯데리아 예천점 ,4 ,4 ,0 ,4 ,0 ,0 
2018,경상남도 창원시 의창구1,35.280765,128.6947274,경상남도 창원시 의창구 동읍 동읍파출소 ,5 ,5 ,1 ,3 ,1 ,0 
2018,경상남도 창원시 의창구2,35.2650639,128.624237,경상남도 창원시 의창구 소답동 의창새마을금고소답지점 ,4 ,4 ,0 ,3 ,1 ,0 
2018,경상남도 창원시 의창구3,35.3473316,128.6077085,경상남도 창원시 의창구 북면 북면사무소앞 ,3 ,3 ,1 ,2 ,0 ,0 
2018,경상남도 창원시 마산합포구1,35.2034029,128.5751607,경상남도 창원시 마산합포구 남성동 으뜸왕만두 ,5 ,5 ,0 ,2 ,3 ,0 
2018,경상남도 창원시 마산합포구2,35.2002666,128.5713347,경상남도 창원시 마산합포구 신포동2가 양푼이동태탕 ,3 ,3 ,0 ,3 ,0 ,0 
2018,경상남도 창원시 마산합포구3,35.210625,128.5726322,경상남도 창원시 마산합포구 중성동 중앙가구아울렛 ,3 ,3 ,0 ,2 ,1 ,0 
2018,경상남도 창원시 마산회원구1,35.2418413,128.5848801,경상남도 창원시 마산회원구 합성동 동마산새마을금고 본점 ,4 ,5 ,2 ,2 ,1 ,0 
2018,경상남도 창원시 마산회원구2,35.2337702,128.5786226,경상남도 창원시 마산회원구 석전동 동마산병원입구 ,4 ,4 ,1 ,1 ,2 ,0 
2018,경상남도 창원시 진해구1,35.1592167,128.6979274,경상남도 창원시 진해구 석동 3호광장사거리 ,3 ,3 ,1 ,2 ,0 ,0 
2018,경상남도 진주시1,35.1943705,128.0851942,경상남도 진주시 수정동 평암광장사거리 ,5 ,5 ,0 ,3 ,2 ,0 
2018,경상남도 진주시2,35.1800093,128.1175923,경상남도 진주시 상대동 공단광장사거리 ,3 ,3 ,0 ,3 ,0 ,0 
2018,경상남도 통영시1,34.8424506,128.4213713,경상남도 통영시 항남동 롯데리아 통영점 ,11 ,12 ,0 ,8 ,4 ,0 
2018,경상남도 통영시2,34.8453525,128.4234391,경상남도 통영시 항남동 시민약국 ,8 ,8 ,0 ,7 ,1 ,0 
2018,경상남도 통영시3,35.1012852,128.809958,경상남도 통영시 도천동 드림빌딩 ,3 ,3 ,0 ,3 ,0 ,0 
2018,경상남도 통영시4,34.8468145,128.4219991,경상남도 통영시 문화동 통영문화관 ,2 ,2 ,2 ,0 ,0 ,0 
2018,경상남도 사천시1,34.9276217,128.0691313,경상남도 사천시 동동 서부치안센터 ,6 ,6 ,0 ,5 ,1 ,0 
2018,경상남도 사천시2,34.9311055,128.0819934,경상남도 사천시 동금동 1호광장사거리 ,3 ,3 ,1 ,1 ,1 ,0 
2018,경상남도 김해시1,35.2277675,128.8823527,경상남도 김해시 부원동 롯데리아김해부원점 ,5 ,5 ,0 ,4 ,1 ,0 
2018,경상남도 김해시2,35.2417183,128.9037427,경상남도 김해시 어방동 GS칼텍스 예진주유소 ,3 ,3 ,1 ,2 ,0 ,0 
2018,경상남도 김해시3,35.2452097,128.8738808,경상남도 김해시 구산동 구산백조아파트상가 ,3 ,3 ,0 ,3 ,0 ,0 
2018,경상남도 김해시4,35.2399325,128.8677982,경상남도 김해시 내동 연지사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2018,경상남도 김해시5,35.2404611,128.9152937,경상남도 김해시 삼방동 한일아파트사거리 ,2 ,2 ,1 ,1 ,0 ,0 
2018,경상남도 밀양시1,35.3962467,128.8371579,경상남도 밀양시 삼랑진읍 송지사거리 ,3 ,3 ,1 ,1 ,1 ,0 
2018,경상남도 양산시1,35.415695,129.1686818,경상남도 양산시 삼호동 삼호사거리 ,3 ,3 ,1 ,2 ,0 ,0 
2018,경상남도 양산시2,35.4090292,129.1690987,경상남도 양산시 명동 GS25 서창희망점 ,3 ,3 ,0 ,3 ,0 ,0 
2018,경상남도 양산시3,35.3749066,129.1520233,경상남도 양산시 덕계동 덕계사진관 ,3 ,3 ,0 ,3 ,0 ,0 
2018,경상남도 양산시4,35.3700709,129.1479738,경상남도 양산시 덕계동 오름빌딩 ,3 ,3 ,0 ,2 ,1 ,0 
2018,경상남도 양산시5,35.3144388,128.9983692,경상남도 양산시 물금읍 물금부영사랑으로2차아파트입구 ,2 ,2 ,1 ,0 ,1 ,0 
2018,경상남도 함안군1,35.2776392,128.4082047,경상남도 함안군 가야읍 SK엔크린 함안주유소 ,3 ,3 ,0 ,3 ,0 ,0 
